Parcel_ID|Municipality|Property_Address|Alternate_ID|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2013_Mkt|Land_Value_2013_Reval|Building_Value_2013_Mkt|Building_Value_2013_Reval|Total_Value_2013_Mkt|Total_Value_2013_Reval
0063-N-00220-0023-00|926 MT. LEBANON|187 MORRISON DR||Mt Lebanon|92688|Taxable|11/15/2005|Regular|52000|Residential|12660|CONDOMINIUM|415|Yes|Yes|No|978 SQFT|0|0|39900|39500|39900|39500
0063-N-00220-0024-00|926 MT. LEBANON|187 MORRISON DR||Mt Lebanon|92688|Taxable|1/11/2001|Regular|42500|Residential|10957|CONDOMINIUM|313|No|No|No|975 SQFT|0|0|39800|39500|39800|39500
0063-N-00220-0031-00|926 MT. LEBANON|187 MORRISON DR||Mt Lebanon|92688|Taxable|3/4/2004|Regular|40500|Residential|11966|CONDOMINIUM|462|No|No|No|1,046 SQFT|0|0|40800|43100|40800|43100
0063-N-00220-0032-00|926 MT. LEBANON|187 MORRISON DR||Mt Lebanon|92688|Taxable|6/14/2005|Regular|56000|Residential|12479|CONDOMINIUM|236|Yes|No|No|1,042 SQFT|0|0|40700|43000|40700|43000
0063-N-00220-0033-00|926 MT. LEBANON|187 MORRISON DR||Mt Lebanon|92688|Taxable|10/3/1997|Regular|38000|Residential|10049|CONDOMINIUM|58|No|No|No|990 SQFT|0|0|39100|42200|39100|42200
0063-N-00220-0034-00|926 MT. LEBANON|187 MORRISON DR||Mt Lebanon|92688|Taxable|7/12/1995|Regular|33500|Residential|9495|CONDOMINIUM|425|Yes|No|No|984 SQFT|0|0|38900|42100|38900|42100
0063-N-00224-0000-00|926 MT. LEBANON|183 MORRISON DR||Mt Lebanon|926C8|Taxable|5/31/2001|Corporation|320805|Commercial|11058|APART: 5-19 UNITS|556|No|No|No|10,553 SQFT|44800|84000|290600|467900|335400|551900
0063-N-00226-0000-00|926 MT. LEBANON|181 MORRISON DR||Mt Lebanon|92612|Taxable|11/16/2005|Regular|110000|Residential|12662|ROWHOUSE|28|No|No|No|3,930 SQFT|46000|53200|19000|80200|65000|133400
0063-N-00228-0000-00|926 MT. LEBANON|179 MORRISON DR||Mt Lebanon|92612|Taxable|4/3/2007|Regular|117000|Residential|13192|ROWHOUSE|573|Yes|No|No|4,154 SQFT|46200|53900|53900|94600|100100|148500
0063-N-00230-0000-00|926 MT. LEBANON|177 MORRISON DR||Mt Lebanon|92612|Taxable|4/19/2011|Regular|172000|Residential|14556|SINGLE FAMILY|313|No|No|No|3,305 SQFT|13000|51100|52600|84000|65600|135100
0063-N-00232-0000-00|926 MT. LEBANON|175 MORRISON DR||Mt Lebanon|92612|Taxable|4/19/2011|Regular|172000|Residential|14556|ROWHOUSE|313|No|No|No|3,621 SQFT|13000|52100|52000|83400|65000|135500
0063-N-00234-0000-00|926 MT. LEBANON|171 MORRISON DR||Mt Lebanon|92612|Taxable|9/25/1951|Regular|0|Residential||TWO FAMILY|0|No|No|No|6,751 SQFT|47700|62600|77300|124000|125000|186600
0063-N-00238-0000-00|926 MT. LEBANON|163 MORRISON DR||Mt Lebanon|92612|Taxable|5/3/2007|Regular|189900|Residential|13224|TWO FAMILY|93|No|No|No|9,153 SQFT|50500|70600|81000|127300|131500|197900
0063-N-00240-0000-00|926 MT. LEBANON|159 MORRISON DR||Mt Lebanon|92612|Taxable|9/30/2005|Regular|1|Residential|12609|TWO FAMILY|402|Yes|No|No|9,528 SQFT|51000|71800|135800|140000|186800|211800
0063-N-00242-0000-00|926 MT. LEBANON|155 MORRISON DR||Mt Lebanon|92612|Taxable|10/15/2010|Regular|225000|Residential|14407|TWO FAMILY|62|Yes|No|No|8,905 SQFT|50100|69700|123600|141800|173700|211500
0063-N-00244-0000-00|926 MT. LEBANON|151 MORRISON DR||Mt Lebanon|92612|Taxable|12/10/1990|Regular|85000|Residential|8388|TWO FAMILY|133|No|No|No|8,865 SQFT|50000|69600|117200|121000|167200|190600
0063-N-00246-0000-01|926 MT. LEBANON|147 MORRISON DR||Mt Lebanon|92612|Taxable|3/5/2010|Regular|190000|Residential|14194|TWO FAMILY|282|No|No|No|7,847 SQFT|48400|66200|97600|103900|146000|170100
0063-N-00248-0000-00|926 MT. LEBANON|143 MORRISON DR||Mt Lebanon|92612|Taxable|7/10/1995|Regular|130000|Residential|9493|TWO FAMILY|444|No|No|No|7,099 SQFT|47900|63700|107100|175900|155000|239600
0063-N-00252-0000-00|926 MT. LEBANON|135 MORRISON DR||Mt Lebanon|92612|Taxable|9/4/2002|Corporation|340000|Residential|11447|SINGLE FAMILY|367|No|No|No|6,710 SQFT|47000|62400|259000|355400|306000|417800
0063-N-00254-0000-00|926 MT. LEBANON|133 MORRISON DR||Mt Lebanon|92612|Taxable|7/18/1979|Regular|98000|Residential||SINGLE FAMILY|0|Yes|No|No|8,342 SQFT|49200|67900|105800|185300|155000|253200
0063-N-00256-0000-00|926 MT. LEBANON|131 MORRISON DR||Mt Lebanon|92612|Taxable|5/10/1993|Regular|120000|Residential|8960|SINGLE FAMILY|417|Yes|No|No|9,595 SQFT|51100|72000|87100|101800|138200|173800
0063-N-00258-0000-00|926 MT. LEBANON|127 MORRISON DR||Mt Lebanon|92612|Taxable|10/2/2003|Regular|1|Residential|11807|SINGLE FAMILY|206|Yes|No|No|9,078 SQFT|50300|70300|132600|179300|182900|249600
0063-N-00268-0000-00|926 MT. LEBANON|138 MORRISON DR||Mt Lebanon|92612|Taxable|11/23/2009|Corporation|1|Residential|14112|SINGLE FAMILY|103|Yes|No|No|8,573 SQFT|49600|68600|128700|140500|178300|209100
0063-N-00270-0000-00|926 MT. LEBANON|142 MORRISON DR||Mt Lebanon|92612|Taxable|7/8/2011|Regular|321000|Residential|14628|SINGLE FAMILY|279|Yes|No|No|7,880 SQFT|48500|66300|137800|175300|186300|241600
0063-N-00272-0000-00|926 MT. LEBANON|146 MORRISON DR||Mt Lebanon|92612|Taxable|11/16/1992|Regular|1|Residential|8850|SINGLE FAMILY|320|Yes|No|No|9,147 SQFT|50500|70500|121700|177800|172200|248300
0063-N-00274-0000-00|926 MT. LEBANON|148 MORRISON DR||Mt Lebanon|92612|Taxable|8/7/2001|Regular|141000|Residential|11118|SINGLE FAMILY|61|Yes|No|No|8,832 SQFT|42500|69500|103600|122500|146100|192000
0063-N-00276-0000-00|926 MT. LEBANON|150 MORRISON DR||Mt Lebanon|92612|Taxable|12/6/2006|Regular|200000|Residential|13079|SINGLE FAMILY|450|Yes|No|No|9,120 SQFT|40300|70500|124900|116200|165200|186700
0063-N-00278-0000-00|926 MT. LEBANON|154 MORRISON DR||Mt Lebanon|92612|Taxable|7/17/1991|Regular|89000|Residential|8523|TWO FAMILY|143|No|No|No|5,368 SQFT|37500|58000|83700|43100|121200|101100
0063-N-00280-0000-00|926 MT. LEBANON|158 MORRISON DR||Mt Lebanon|92612|Taxable|12/29/2000|Regular|1|Residential|10947|TWO FAMILY|447|No|No|No|8,000 SQFT|41400|66700|66700|107000|108100|173700
0063-N-00282-0000-00|926 MT. LEBANON|162 MORRISON DR||Mt Lebanon|92612|Taxable|7/14/2006|Regular|1|Residential|12919|ROWHOUSE|116|No|No|No|4,237 SQFT|12500|54200|37500|50700|50000|104900
0063-N-00283-0000-00|926 MT. LEBANON|164 MORRISON DR||Mt Lebanon|92612|Taxable|7/14/2006|Regular|1|Residential|12919|ROWHOUSE|121|No|No|No|2,900 SQFT|12500|49700|37500|50900|50000|100600
0063-N-00284-0000-00|926 MT. LEBANON|166 MORRISON DR||Mt Lebanon|92612|Taxable|8/9/2006|Regular|146000|Residential|12950|TWO FAMILY|279|No|No|No|5,748 SQFT|40100|59200|82100|110500|122200|169700
0063-N-00285-0000-00|926 MT. LEBANON|170 MORRISON DR||Mt Lebanon|92612|Taxable|9/30/1999|Regular|122000|Residential|10594|TWO FAMILY|416|No|No|No|5,400 SQFT|39900|58100|66400|110700|106300|168800
0063-N-00286-0000-00|926 MT. LEBANON|176 MORRISON DR||Mt Lebanon|92612|Taxable|6/2/2005|Regular|82000|Residential|12466|ROWHOUSE|322|No|No|No|2,552 SQFT|19400|48600|54400|54600|73800|103200
0063-N-00287-0000-00|926 MT. LEBANON|174 MORRISON DR||Mt Lebanon|92612|Taxable|8/14/1996|Regular|60000|Residential|9760|ROWHOUSE|648|No|No|No|3,700 SQFT|19700|52400|53000|53300|72700|105700
0063-N-00289-0000-00|926 MT. LEBANON|178 MORRISON DR||Mt Lebanon|92612|Taxable|7/2/1991|Regular|48700|Residential|8513|ROWHOUSE|508|Yes|No|No|2,433 SQFT|19400|48200|52600|56200|72000|104400
0063-N-00292-0000-00|926 MT. LEBANON|180 MORRISON DR||Mt Lebanon|92612|Taxable|10/10/2001|Regular|82000|Residential|11170|ROWHOUSE|393|Yes|No|No|7,700 SQFT|20800|65700|61200|52200|82000|117900
0063-N-00293-0000-00|926 MT. LEBANON|182 -184 MORRISON DR||Mt Lebanon|92612|Taxable|7/24/1986|Regular|1|Residential|7347|TWO FAMILY|419|No|No|No|4,775 SQFT|39600|56000|72500|118800|112100|174800
0063-N-00294-0000-00|926 MT. LEBANON|186 MORRISON DR||Mt Lebanon|92612|Taxable|1/10/1952|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|6,540 SQFT|38000|61900|49500|106600|87500|168500
0063-N-00296-0000-00|926 MT. LEBANON|188 -190 MORRISON DR||Mt Lebanon|92612|Taxable|12/12/1989|Regular|1|Residential|8156|TWO FAMILY|27|Yes|No|No|6,164 SQFT|40300|60600|100400|111400|140700|172000
0063-N-00298-0000-00|926 MT. LEBANON|192 -194 MORRISON DR||Mt Lebanon|92612|Taxable|7/8/2004|Regular|1|Residential|12112|TWO FAMILY|441|No|No|No|6,805 SQFT|40600|62700|99600|146100|140200|208800
0063-N-00304-0000-00|926 MT. LEBANON|196 MORRISON DR||Mt Lebanon|92612|Taxable|9/28/2001|Regular|219000|Residential|11160|TWO FAMILY|336|No|No|No|7,512 SQFT|30800|65100|179200|184000|210000|249100
0063-N-00306-0000-00|926 MT. LEBANON|210 NEWBURN DR||Mt Lebanon|92612|Taxable|6/5/2007|Regular|185000|Residential|13258|SINGLE FAMILY|453|Yes|No|No|6,218 SQFT|47400|60800|117700|159300|165100|220100
0063-N-00308-0000-00|926 MT. LEBANON|214 NEWBURN DR||Mt Lebanon|92612|Taxable|12/17/2008|Regular|215000|Residential|13815|SINGLE FAMILY|180|Yes|No|No|5,830 SQFT|47200|59500|147800|159900|195000|219400
0063-N-00310-0000-00|926 MT. LEBANON|218 NEWBURN DR||Mt Lebanon|92612|Taxable|1/7/2008|Regular|185485|Residential|13486|SINGLE FAMILY|513|Yes|No|No|10,879 SQFT|53100|76300|134400|155100|187500|231400
0063-N-00312-0000-00|926 MT. LEBANON|220 NEWBURN DR||Mt Lebanon|92612|Taxable|6/25/1963|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,741 SQFT|51400|72500|99500|132100|150900|204600
0063-N-00316-0000-00|926 MT. LEBANON|610 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|11/13/1964|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,621 SQFT|51200|72100|214000|266300|265200|338400
0063-N-00318-0000-00|926 MT. LEBANON|614 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|1/8/1986|Regular|81000|Residential|7228|SINGLE FAMILY|221|Yes|No|No|7,000 SQFT|47900|63400|137200|202500|185100|265900
0063-N-00320-0000-00|926 MT. LEBANON|620 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|10/12/1990|Regular|163500|Residential|8353|SINGLE FAMILY|177|Yes|No|No|7,000 SQFT|47900|63400|178200|173200|226100|236600
0063-N-00322-0000-00|926 MT. LEBANON|624 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|1/9/1986|Regular|94000|Residential|7228|SINGLE FAMILY|639|Yes|No|No|7,000 SQFT|47900|63400|137300|226400|185200|289800
0063-N-00324-0000-00|926 MT. LEBANON|626 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|3/26/1987|Regular|90500|Residential|7515|SINGLE FAMILY|380|Yes|No|No|7,000 SQFT|47900|63400|161000|215200|208900|278600
0063-N-00326-0000-00|926 MT. LEBANON|630 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|12/2/2003|Regular|235000|Residential|11875|SINGLE FAMILY|587|Yes|No|No|7,000 SQFT|47900|63400|141400|199100|189300|262500
0063-N-00328-0000-00|926 MT. LEBANON|634 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|9/23/1942|Regular|0|Residential|2744|SINGLE FAMILY|454|Yes|No|No|7,000 SQFT|42000|63400|103000|146700|145000|210100
0063-N-00330-0000-00|926 MT. LEBANON|640 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|9/9/1986|Regular|93500|Residential|7385|SINGLE FAMILY|237|Yes|No|No|8,778 SQFT|49900|69300|181600|200600|231500|269900
0063-N-00332-0000-00|926 MT. LEBANON|648 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|12/20/2007|Regular|400000|Residential|13472|SINGLE FAMILY|594|No|No|No|12,143 SQFT|55100|80100|206600|243200|261700|323300
0063-N-00334-0000-00|926 MT. LEBANON|652 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|5/26/2006|Regular|329900|Residential|12861|SINGLE FAMILY|253|Yes|No|No|11,178 SQFT|53600|77300|191400|202300|245000|279600
0063-N-00336-0000-00|926 MT. LEBANON|656 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|6/30/2000|Regular|0|Residential|10805|SINGLE FAMILY|30|Yes|No|No|10,722 SQFT|52900|75800|101300|119900|154200|195700
0063-N-00340-0000-00|926 MT. LEBANON|631 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|5/20/1996|Regular|144000|Residential|9696|SINGLE FAMILY|367|Yes|No|No|7,200 SQFT|48000|64100|147900|224700|195900|288800
0063-N-00342-0000-00|926 MT. LEBANON|625 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|11/26/1997|Regular|205000|Residential|10086|SINGLE FAMILY|351|Yes|No|No|6,624 SQFT|47700|62100|180300|248300|228000|310400
0063-N-00346-0000-00|926 MT. LEBANON|621 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|10/6/2011|Regular|329600|Residential|14708|SINGLE FAMILY|15|No|No|No|7,026 SQFT|47900|63500|132000|186300|179900|249800
0063-N-00348-0000-00|926 MT. LEBANON|611 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|4/11/2006|Regular|330338|Residential|12808|SINGLE FAMILY|446|Yes|No|No|7,179 SQFT|48000|64000|172100|231200|220100|295200
0063-N-00352-0000-00|926 MT. LEBANON|230 NEWBURN DR||Mt Lebanon|92612|Taxable|5/21/1997|Regular|139900|Residential|9948|SINGLE FAMILY|205|Yes|No|No|8,387 SQFT|49300|68000|91500|120000|140800|188000
0063-N-00354-0000-00|926 MT. LEBANON|232 NEWBURN DR||Mt Lebanon|92612|Taxable|10/4/2002|Regular|1|Residential|11473|SINGLE FAMILY|261|Yes|No|No|8,369 SQFT|49200|68000|142000|178800|191200|246800
0063-N-00360-0000-00|926 MT. LEBANON|169 MORRISON DR||Mt Lebanon|92612|Taxable|12/4/1985|Regular|1|Residential|7205|TWO FAMILY|525|Yes|No|No|7,741 SQFT|48300|65900|99500|196800|147800|262700
0064-G-00200-0000-00|926 MT. LEBANON|832 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|2/3/1989|Regular|169650|Residential|7956|SINGLE FAMILY|602|Yes|No|No|9,750 SQFT|51400|72600|192000|239000|243400|311600
0064-G-00202-0000-00|926 MT. LEBANON|836 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|2/26/2008|Regular|422000|Residential|13531|SINGLE FAMILY|21|Yes|No|No|9,750 SQFT|51400|72600|196900|164200|248300|236800
0064-G-00204-0000-00|926 MT. LEBANON|840 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|5/1/1990|Regular|150000|Residential|8237|SINGLE FAMILY|139|Yes|No|No|9,750 SQFT|51400|72600|197900|282700|249300|355300
0064-G-00206-0000-00|926 MT. LEBANON|844 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|6/2/2006|Regular|310000|Residential|12866|SINGLE FAMILY|371|Yes|No|No|13,759 SQFT|57600|80400|182400|231900|240000|312300
0064-G-00208-0000-00|926 MT. LEBANON|848 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|5/17/2010|Regular|307000|Residential|14260|SINGLE FAMILY|377|Yes|No|No|11,532 SQFT|46000|78500|209200|230400|255200|308900
0064-G-00210-0000-00|926 MT. LEBANON|845 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|6/16/1995|Regular|260000|Residential|9478|SINGLE FAMILY|75|Yes|No|No|24,297 SQFT|62900|82300|237100|276200|300000|358500
0064-G-00214-0000-00|926 MT. LEBANON|848 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|9/18/2007|Regular|337500|Residential|13378|SINGLE FAMILY|311|Yes|No|No|10,400 SQFT|52400|74700|232000|259300|284400|334000
0064-G-00216-0000-00|926 MT. LEBANON|852 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|3/19/2009|Regular|277000|Residential|18813|SINGLE FAMILY|270|Yes|No|No|12,870 SQFT|56200|80200|218500|234300|274700|314500
0064-G-00218-0000-00|926 MT. LEBANON|856 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|2/14/1996|Regular|1|Residential|9634|SINGLE FAMILY|308|Yes|No|No|27,309 SQFT|78600|82800|206100|216400|284700|299200
0064-G-00220-0000-00|926 MT. LEBANON|861 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|2/6/1996|Regular|1|Residential|9629|SINGLE FAMILY|446|Yes|No|No|25,726 SQFT|60900|82500|155000|179300|215900|261800
0064-G-00222-0000-00|926 MT. LEBANON|857 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|1/17/2006|Regular|360000|Residential|12722|SINGLE FAMILY|524|Yes|No|No|12,651 SQFT|47500|80200|289700|289000|337200|369200
0064-G-00224-0000-00|926 MT. LEBANON|853 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|8/18/2005|Regular|310000|Residential|12558|SINGLE FAMILY|242|Yes|No|No|9,600 SQFT|43500|72100|166500|223000|210000|295100
0064-G-00226-0000-00|926 MT. LEBANON|849 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|3/5/1981|Regular|24000|Residential|6349|SINGLE FAMILY|9|Yes|No|No|9,600 SQFT|43500|72100|205400|234100|248900|306200
0064-G-00228-0000-00|926 MT. LEBANON|845 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|10/21/1977|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,600 SQFT|43500|72100|195400|216800|238900|288900
0064-G-00230-0000-00|926 MT. LEBANON|841 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|9/28/1977|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|10,240 SQFT|44300|74200|175700|262800|220000|337000
0064-G-00232-0000-00|926 MT. LEBANON|837 NORTHRIDGE DR||Mt Lebanon|92612|Taxable|10/10/2007|Regular|242500|Residential|13403|SINGLE FAMILY|192|Yes|No|No|9,600 SQFT|43500|72100|200600|231000|244100|303100
0064-H-00036-0000-00|926 MT. LEBANON|2447 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|3/9/1982|Regular|79900|Residential|6443|SINGLE FAMILY|754|Yes|No|No|8,059 SQFT|19400|66900|103600|118500|123000|185400
0064-H-00038-0000-00|926 MT. LEBANON|2443 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|5/22/1980|Regular|88000|Residential|6254|SINGLE FAMILY|832|Yes|No|No|8,070 SQFT|24900|67000|90100|130800|115000|197800
0064-H-00046-0000-00|926 MT. LEBANON|1018 GREENLAWN DR||Mt Lebanon|92612|Taxable|11/2/2005|Regular|225000|Residential|12646|SINGLE FAMILY|523|Yes|No|No|8,378 SQFT|44300|68000|174800|224100|219100|292100
0064-H-00048-0000-00|926 MT. LEBANON|1022 GREENLAWN DR||Mt Lebanon|92612|Taxable|1/12/2006|Regular|1|Residential|12720|SINGLE FAMILY|32|Yes|No|No|7,823 SQFT|43600|66100|110600|95900|154200|162000
0064-H-00050-0000-00|926 MT. LEBANON|1026 GREENLAWN DR||Mt Lebanon|92612|Taxable|3/27/2003|Regular|1|Residential|11605|SINGLE FAMILY|575|Yes|No|No|7,833 SQFT|43600|66200|239200|246800|282800|313000
0064-H-00052-0000-00|926 MT. LEBANON|1021 GREENLAWN DR||Mt Lebanon|92612|Taxable|1/7/1981|Regular|0|Residential|6336|SINGLE FAMILY|458|Yes|No|No|9,402 SQFT|43200|71400|203800|258800|247000|330200
0064-H-00054-0000-00|926 MT. LEBANON|1017 GREENLAWN DR||Mt Lebanon|92612|Taxable|5/5/1995|Regular|155500|Residential|9451|SINGLE FAMILY|261|Yes|No|No|8,427 SQFT|41900|68100|168100|220300|210000|288400
0064-H-00059-0000-00|926 MT. LEBANON|2439 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|11/26/2007|Regular|179000|Residential|13447|SINGLE FAMILY|352|Yes|No|No|8,027 SQFT|37500|66800|111300|132000|148800|198800
0064-H-00061-0000-00|926 MT. LEBANON|2435 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|5/9/1996|Regular|146000|Residential|9689|SINGLE FAMILY|452|Yes|No|No|8,175 SQFT|20000|67300|130000|200200|150000|267500
0064-H-00063-0000-00|926 MT. LEBANON|2431 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|9/25/1980|Regular|78930|Residential|6298|SINGLE FAMILY|835|Yes|No|No|7,789 SQFT|37000|66000|109000|185300|146000|251300
0064-H-00065-0000-00|926 MT. LEBANON|2427 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|6/29/2010|Regular|130000|Residential|14306|SINGLE FAMILY|166|No|No|No|5,763 SQFT|36300|59300|86300|92100|122600|151400
0064-H-00067-0000-00|926 MT. LEBANON|2423 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|3/30/1990|Regular|86000|Residential|8216|SINGLE FAMILY|37|Yes|No|No|6,569 SQFT|36700|62000|83300|89200|120000|151200
0064-H-00069-0000-00|926 MT. LEBANON|2419 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|11/26/1990|Regular|68000|Residential|8379|SINGLE FAMILY|8|Yes|No|No|6,330 SQFT|30400|61200|61100|78700|91500|139900
0064-H-00071-0000-00|926 MT. LEBANON|2415 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|4/2/2002|Regular|112000|Residential|11308|SINGLE FAMILY|569|Yes|No|No|7,190 SQFT|39200|64000|73800|92300|113000|156300
0064-H-00073-0000-00|926 MT. LEBANON|2411 MCMONAGLE AVE||Mt Lebanon|92612|Taxable|5/28/2004|Regular|140000|Residential|12063|SINGLE FAMILY|158|Yes|No|No|6,821 SQFT|43000|62800|93300|92200|136300|155000
0064-H-00078-0000-00|926 MT. LEBANON|915 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|7/31/1995|Regular|90000|Residential|9508|SINGLE FAMILY|68|Yes|No|No|3,780 SQFT|46000|52700|121200|213500|167200|266200
0064-H-00080-0000-00|926 MT. LEBANON|911 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|11/1/1979|Regular|55000|Residential|6184|SINGLE FAMILY|171|Yes|No|No|5,927 SQFT|47200|59800|144500|159900|191700|219700
0064-H-00082-0000-00|926 MT. LEBANON|905 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|4/6/1984|Regular|1|Residential|6843|SINGLE FAMILY|593|Yes|Yes|No|6,048 SQFT|47300|60200|100100|107900|147400|168100
0064-H-00084-0000-00|926 MT. LEBANON|901 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|9/24/1976|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,268 SQFT|35000|70900|92900|125900|127900|196800
0064-H-00090-0000-00|926 MT. LEBANON|1002 GREENLAWN DR||Mt Lebanon|92612|Taxable|2/8/2008|Regular|1|Residential|13517|SINGLE FAMILY|94|Yes|No|No|12,560 SQFT|50200|80100|82100|94800|132300|174900
0064-H-00092-0000-00|926 MT. LEBANON|1006 GREENLAWN DR||Mt Lebanon|92612|Taxable|8/25/2004|Corporation|175000|Residential|12169|SINGLE FAMILY|182|No|No|No|12,638 SQFT|55000|80200|75000|108300|130000|188500
0064-H-00094-0000-00|926 MT. LEBANON|1010 GREENLAWN DR||Mt Lebanon|92612|Taxable|11/3/2010|Regular|195000|Residential|14422|SINGLE FAMILY|33|Yes|No|No|8,399 SQFT|44400|68100|85900|110300|130300|178400
0064-H-00096-0000-00|926 MT. LEBANON|1014 GREENLAWN DR||Mt Lebanon|92612|Taxable|5/3/1966|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|7,499 SQFT|43400|65100|79000|88100|122400|153200
0064-H-00150-0000-00|926 MT. LEBANON|1013 GREENLAWN DR||Mt Lebanon|92612|Taxable|6/2/2010|Regular|135900|Residential|14279|SINGLE FAMILY|236|Yes|No|No|8,684 SQFT|42300|69000|84700|58800|127000|127800
0064-H-00152-0000-00|926 MT. LEBANON|1009 GREENLAWN DR||Mt Lebanon|92612|Taxable|9/23/2009|Regular|141000|Residential|14051|SINGLE FAMILY|552|Yes|No|No|8,405 SQFT|41900|68100|99100|106800|141000|174900
0064-H-00154-0000-00|926 MT. LEBANON|1005 GREENLAWN DR||Mt Lebanon|92612|Taxable|12/30/1963|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|9,745 SQFT|43700|72500|127400|119100|171100|191600
0064-H-00160-0000-00|926 MT. LEBANON|889 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|2/18/1998|Regular|1|Residential|10135|SINGLE FAMILY|101|Yes|No|No|7,849 SQFT|48400|66200|102200|132100|150600|198300
0064-H-00162-0000-00|926 MT. LEBANON|885 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|7/23/2007|Regular|1|Residential|13312|SINGLE FAMILY|265|Yes|No|No|7,612 SQFT|41000|65400|102700|110500|143700|175900
0064-H-00164-0000-00|926 MT. LEBANON|881 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|6/2/2005|Regular|175000|Residential|12464|SINGLE FAMILY|537|Yes|No|No|7,619 SQFT|41000|65500|105200|84200|146200|149700
0064-H-00166-0000-00|926 MT. LEBANON|879 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|7/14/2000|Regular|130000|Residential|10815|SINGLE FAMILY|336|No|No|No|7,563 SQFT|48200|65300|85800|93200|134000|158500
0064-H-00168-0000-00|926 MT. LEBANON|875 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|7/1/2009|Regular|230000|Residential|13969|SINGLE FAMILY|581|Yes|No|No|6,890 SQFT|47800|63000|112100|124900|159900|187900
0064-H-00170-0000-00|926 MT. LEBANON|871 N MEADOWCROFT AVE||Mt Lebanon|92612|Taxable|4/17/1992|Regular|154000|Residential|8695|SINGLE FAMILY|613|Yes|No|No|7,026 SQFT|47900|63500|200300|329300|248200|392800
0064-H-00172-0000-00|926 MT. LEBANON|812 RIDGEFIELD AVE||Mt Lebanon|92612|Taxable|1/3/2011|Regular|0|Residential|14471|SINGLE FAMILY|101|Yes|No|No|15,402 SQFT|58200|80700|246800|330800|305000|411500
